,size,accuracy,combs
63,2,0.683325,"('JobType', 'EducationType')"
64,2,0.6774,"('JobType', 'Country')"
65,2,0.6887500000000001,"('JobType', 'Income')"
66,2,0.6998500000000001,"('JobType', 'AgeBracket')"
67,2,0.67255,"('JobType', 'ChildrenFlag')"
68,2,0.67255,"('EducationType', 'Country')"
69,2,0.698925,"('EducationType', 'Income')"
70,2,0.683975,"('EducationType', 'AgeBracket')"
71,2,0.67255,"('EducationType', 'ChildrenFlag')"
72,2,0.69145,"('Country', 'Income')"
73,2,0.67255,"('Country', 'AgeBracket')"
74,2,0.67255,"('Country', 'ChildrenFlag')"
75,2,0.7032499999999999,"('Income', 'AgeBracket')"
76,2,0.682175,"('Income', 'ChildrenFlag')"
77,2,0.67255,"('AgeBracket', 'ChildrenFlag')"
78,3,0.7721750000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome')"
79,3,0.709275,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode')"
80,3,0.709275,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex')"
81,3,0.709275,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married')"
82,3,0.709275,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType')"
83,3,0.7115499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType')"
84,3,0.709275,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country')"
85,3,0.7100500000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'Income')"
86,3,0.7174,"('HomeOwnerFlag', 'NumberCarsOwned', 'AgeBracket')"
87,3,0.716825,"('HomeOwnerFlag', 'NumberCarsOwned', 'ChildrenFlag')"
88,3,0.7724,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode')"
89,3,0.77285,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex')"
90,3,0.7730250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married')"
91,3,0.772375,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType')"
92,3,0.7724249999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'EducationType')"
93,3,0.7724,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Country')"
94,3,0.7723500000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Income')"
95,3,0.77715,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AgeBracket')"
96,3,0.7724,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'ChildrenFlag')"
97,3,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Sex')"
98,3,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Married')"
99,3,0.6767,"('HomeOwnerFlag', 'AreaCode', 'JobType')"
100,3,0.671375,"('HomeOwnerFlag', 'AreaCode', 'EducationType')"
101,3,0.67255,"('HomeOwnerFlag', 'AreaCode', 'Country')"
102,3,0.69125,"('HomeOwnerFlag', 'AreaCode', 'Income')"
103,3,0.67255,"('HomeOwnerFlag', 'AreaCode', 'AgeBracket')"
104,3,0.67255,"('HomeOwnerFlag', 'AreaCode', 'ChildrenFlag')"
105,3,0.6751499999999999,"('HomeOwnerFlag', 'Sex', 'Married')"
106,3,0.6763,"('HomeOwnerFlag', 'Sex', 'JobType')"
107,3,0.6776,"('HomeOwnerFlag', 'Sex', 'EducationType')"
108,3,0.67255,"('HomeOwnerFlag', 'Sex', 'Country')"
109,3,0.6787000000000001,"('HomeOwnerFlag', 'Sex', 'Income')"
110,3,0.678825,"('HomeOwnerFlag', 'Sex', 'AgeBracket')"
111,3,0.67255,"('HomeOwnerFlag', 'Sex', 'ChildrenFlag')"
112,3,0.6818500000000001,"('HomeOwnerFlag', 'Married', 'JobType')"
113,3,0.676325,"('HomeOwnerFlag', 'Married', 'EducationType')"
114,3,0.67255,"('HomeOwnerFlag', 'Married', 'Country')"
115,3,0.7019,"('HomeOwnerFlag', 'Married', 'Income')"
116,3,0.684675,"('HomeOwnerFlag', 'Married', 'AgeBracket')"
117,3,0.673975,"('HomeOwnerFlag', 'Married', 'ChildrenFlag')"
118,3,0.675275,"('HomeOwnerFlag', 'JobType', 'EducationType')"
119,3,0.675775,"('HomeOwnerFlag', 'JobType', 'Country')"
120,3,0.6932,"('HomeOwnerFlag', 'JobType', 'Income')"
121,3,0.6898,"('HomeOwnerFlag', 'JobType', 'AgeBracket')"
122,3,0.67255,"('HomeOwnerFlag', 'JobType', 'ChildrenFlag')"
123,3,0.67255,"('HomeOwnerFlag', 'EducationType', 'Country')"
124,3,0.697425,"('HomeOwnerFlag', 'EducationType', 'Income')"
125,3,0.682625,"('HomeOwnerFlag', 'EducationType', 'AgeBracket')"
126,3,0.6747000000000001,"('HomeOwnerFlag', 'EducationType', 'ChildrenFlag')"
127,3,0.6913,"('HomeOwnerFlag', 'Country', 'Income')"
128,3,0.67255,"('HomeOwnerFlag', 'Country', 'AgeBracket')"
129,3,0.67255,"('HomeOwnerFlag', 'Country', 'ChildrenFlag')"
130,3,0.7032499999999999,"('HomeOwnerFlag', 'Income', 'AgeBracket')"
131,3,0.681125,"('HomeOwnerFlag', 'Income', 'ChildrenFlag')"
132,3,0.676925,"('HomeOwnerFlag', 'AgeBracket', 'ChildrenFlag')"
133,3,0.77285,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode')"
134,3,0.7719,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Sex')"
135,3,0.7761500000000001,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Married')"
136,3,0.772025,"('NumberCarsOwned', 'NumberChildrenAtHome', 'JobType')"
137,3,0.772625,"('NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType')"
138,3,0.7727,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Country')"
139,3,0.77185,"('NumberCarsOwned', 'NumberChildrenAtHome', 'Income')"
140,3,0.7763,"('NumberCarsOwned', 'NumberChildrenAtHome', 'AgeBracket')"
141,3,0.7721,"('NumberCarsOwned', 'NumberChildrenAtHome', 'ChildrenFlag')"
142,3,0.7092750000000001,"('NumberCarsOwned', 'AreaCode', 'Sex')"
143,3,0.70915,"('NumberCarsOwned', 'AreaCode', 'Married')"
144,3,0.7094,"('NumberCarsOwned', 'AreaCode', 'JobType')"
145,3,0.712625,"('NumberCarsOwned', 'AreaCode', 'EducationType')"
146,3,0.709275,"('NumberCarsOwned', 'AreaCode', 'Country')"
147,3,0.709125,"('NumberCarsOwned', 'AreaCode', 'Income')"
148,3,0.71795,"('NumberCarsOwned', 'AreaCode', 'AgeBracket')"
149,3,0.716825,"('NumberCarsOwned', 'AreaCode', 'ChildrenFlag')"
150,3,0.712825,"('NumberCarsOwned', 'Sex', 'Married')"
151,3,0.707725,"('NumberCarsOwned', 'Sex', 'JobType')"
152,3,0.7127,"('NumberCarsOwned', 'Sex', 'EducationType')"
153,3,0.70805,"('NumberCarsOwned', 'Sex', 'Country')"
154,3,0.710825,"('NumberCarsOwned', 'Sex', 'Income')"
155,3,0.7173499999999999,"('NumberCarsOwned', 'Sex', 'AgeBracket')"
156,3,0.716825,"('NumberCarsOwned', 'Sex', 'ChildrenFlag')"
157,3,0.7092499999999999,"('NumberCarsOwned', 'Married', 'JobType')"
158,3,0.7109000000000001,"('NumberCarsOwned', 'Married', 'EducationType')"
159,3,0.7100500000000001,"('NumberCarsOwned', 'Married', 'Country')"
160,3,0.71745,"('NumberCarsOwned', 'Married', 'Income')"
161,3,0.718975,"('NumberCarsOwned', 'Married', 'AgeBracket')"
162,3,0.716825,"('NumberCarsOwned', 'Married', 'ChildrenFlag')"
163,3,0.713525,"('NumberCarsOwned', 'JobType', 'EducationType')"
164,3,0.7104250000000001,"('NumberCarsOwned', 'JobType', 'Country')"
165,3,0.7117,"('NumberCarsOwned', 'JobType', 'Income')"
166,3,0.7176,"('NumberCarsOwned', 'JobType', 'AgeBracket')"
167,3,0.7168,"('NumberCarsOwned', 'JobType', 'ChildrenFlag')"
168,3,0.713075,"('NumberCarsOwned', 'EducationType', 'Country')"
169,3,0.71445,"('NumberCarsOwned', 'EducationType', 'Income')"
170,3,0.7296750000000001,"('NumberCarsOwned', 'EducationType', 'AgeBracket')"
171,3,0.71945,"('NumberCarsOwned', 'EducationType', 'ChildrenFlag')"
172,3,0.7095750000000001,"('NumberCarsOwned', 'Country', 'Income')"
173,3,0.7200249999999999,"('NumberCarsOwned', 'Country', 'AgeBracket')"
174,3,0.716825,"('NumberCarsOwned', 'Country', 'ChildrenFlag')"
175,3,0.7224,"('NumberCarsOwned', 'Income', 'AgeBracket')"
176,3,0.717975,"('NumberCarsOwned', 'Income', 'ChildrenFlag')"
177,3,0.7299,"('NumberCarsOwned', 'AgeBracket', 'ChildrenFlag')"
178,3,0.7755749999999999,"('NumberChildrenAtHome', 'AreaCode', 'Sex')"
179,3,0.7746999999999999,"('NumberChildrenAtHome', 'AreaCode', 'Married')"
180,3,0.7724,"('NumberChildrenAtHome', 'AreaCode', 'JobType')"
181,3,0.7720499999999999,"('NumberChildrenAtHome', 'AreaCode', 'EducationType')"
182,3,0.7724,"('NumberChildrenAtHome', 'AreaCode', 'Country')"
183,3,0.7723249999999999,"('NumberChildrenAtHome', 'AreaCode', 'Income')"
184,3,0.777325,"('NumberChildrenAtHome', 'AreaCode', 'AgeBracket')"
185,3,0.7724,"('NumberChildrenAtHome', 'AreaCode', 'ChildrenFlag')"
186,3,0.78215,"('NumberChildrenAtHome', 'Sex', 'Married')"
187,3,0.774775,"('NumberChildrenAtHome', 'Sex', 'JobType')"
188,3,0.776525,"('NumberChildrenAtHome', 'Sex', 'EducationType')"
189,3,0.774525,"('NumberChildrenAtHome', 'Sex', 'Country')"
190,3,0.7755000000000001,"('NumberChildrenAtHome', 'Sex', 'Income')"
191,3,0.776175,"('NumberChildrenAtHome', 'Sex', 'AgeBracket')"
192,3,0.7724,"('NumberChildrenAtHome', 'Sex', 'ChildrenFlag')"
193,3,0.774275,"('NumberChildrenAtHome', 'Married', 'JobType')"
194,3,0.7795500000000001,"('NumberChildrenAtHome', 'Married', 'EducationType')"
195,3,0.775825,"('NumberChildrenAtHome', 'Married', 'Country')"
196,3,0.77885,"('NumberChildrenAtHome', 'Married', 'Income')"
197,3,0.7803749999999999,"('NumberChildrenAtHome', 'Married', 'AgeBracket')"
198,3,0.7724,"('NumberChildrenAtHome', 'Married', 'ChildrenFlag')"
199,3,0.77305,"('NumberChildrenAtHome', 'JobType', 'EducationType')"
200,3,0.7724,"('NumberChildrenAtHome', 'JobType', 'Country')"
201,3,0.7735500000000001,"('NumberChildrenAtHome', 'JobType', 'Income')"
202,3,0.7771,"('NumberChildrenAtHome', 'JobType', 'AgeBracket')"
203,3,0.7724,"('NumberChildrenAtHome', 'JobType', 'ChildrenFlag')"
204,3,0.7718750000000001,"('NumberChildrenAtHome', 'EducationType', 'Country')"
205,3,0.772025,"('NumberChildrenAtHome', 'EducationType', 'Income')"
206,3,0.77675,"('NumberChildrenAtHome', 'EducationType', 'AgeBracket')"
207,3,0.771825,"('NumberChildrenAtHome', 'EducationType', 'ChildrenFlag')"
208,3,0.772675,"('NumberChildrenAtHome', 'Country', 'Income')"
209,3,0.7772249999999999,"('NumberChildrenAtHome', 'Country', 'AgeBracket')"
210,3,0.7724,"('NumberChildrenAtHome', 'Country', 'ChildrenFlag')"
211,3,0.77645,"('NumberChildrenAtHome', 'Income', 'AgeBracket')"
212,3,0.7724,"('NumberChildrenAtHome', 'Income', 'ChildrenFlag')"
213,3,0.7766,"('NumberChildrenAtHome', 'AgeBracket', 'ChildrenFlag')"
214,3,0.6703749999999999,"('AreaCode', 'Sex', 'Married')"
215,3,0.685025,"('AreaCode', 'Sex', 'JobType')"
216,3,0.67245,"('AreaCode', 'Sex', 'EducationType')"
217,3,0.67255,"('AreaCode', 'Sex', 'Country')"
218,3,0.69045,"('AreaCode', 'Sex', 'Income')"
219,3,0.678825,"('AreaCode', 'Sex', 'AgeBracket')"
220,3,0.67255,"('AreaCode', 'Sex', 'ChildrenFlag')"
221,3,0.68,"('AreaCode', 'Married', 'JobType')"
222,3,0.6811,"('AreaCode', 'Married', 'EducationType')"
223,3,0.67255,"('AreaCode', 'Married', 'Country')"
224,3,0.7037500000000001,"('AreaCode', 'Married', 'Income')"
225,3,0.684675,"('AreaCode', 'Married', 'AgeBracket')"
226,3,0.67545,"('AreaCode', 'Married', 'ChildrenFlag')"
227,3,0.6829749999999999,"('AreaCode', 'JobType', 'EducationType')"
228,3,0.6770750000000001,"('AreaCode', 'JobType', 'Country')"
229,3,0.695675,"('AreaCode', 'JobType', 'Income')"
230,3,0.6976249999999999,"('AreaCode', 'JobType', 'AgeBracket')"
231,3,0.6903250000000001,"('AreaCode', 'JobType', 'ChildrenFlag')"
232,3,0.67255,"('AreaCode', 'EducationType', 'Country')"
233,3,0.6994750000000001,"('AreaCode', 'EducationType', 'Income')"
234,3,0.69025,"('AreaCode', 'EducationType', 'AgeBracket')"
235,3,0.67255,"('AreaCode', 'EducationType', 'ChildrenFlag')"
236,3,0.690925,"('AreaCode', 'Country', 'Income')"
237,3,0.67255,"('AreaCode', 'Country', 'AgeBracket')"
238,3,0.67255,"('AreaCode', 'Country', 'ChildrenFlag')"
239,3,0.712125,"('AreaCode', 'Income', 'AgeBracket')"
240,3,0.6965250000000001,"('AreaCode', 'Income', 'ChildrenFlag')"
241,3,0.679325,"('AreaCode', 'AgeBracket', 'ChildrenFlag')"
242,3,0.688325,"('Sex', 'Married', 'JobType')"
243,3,0.68615,"('Sex', 'Married', 'EducationType')"
244,3,0.673,"('Sex', 'Married', 'Country')"
245,3,0.703075,"('Sex', 'Married', 'Income')"
246,3,0.696325,"('Sex', 'Married', 'AgeBracket')"
247,3,0.6890000000000001,"('Sex', 'Married', 'ChildrenFlag')"
248,3,0.6895,"('Sex', 'JobType', 'EducationType')"
249,3,0.68025,"('Sex', 'JobType', 'Country')"
250,3,0.6897,"('Sex', 'JobType', 'Income')"
251,3,0.70355,"('Sex', 'JobType', 'AgeBracket')"
252,3,0.6759,"('Sex', 'JobType', 'ChildrenFlag')"
253,3,0.673475,"('Sex', 'EducationType', 'Country')"
254,3,0.70495,"('Sex', 'EducationType', 'Income')"
255,3,0.695575,"('Sex', 'EducationType', 'AgeBracket')"
256,3,0.6708750000000001,"('Sex', 'EducationType', 'ChildrenFlag')"
257,3,0.692875,"('Sex', 'Country', 'Income')"
258,3,0.678825,"('Sex', 'Country', 'AgeBracket')"
259,3,0.67255,"('Sex', 'Country', 'ChildrenFlag')"
260,3,0.7068,"('Sex', 'Income', 'AgeBracket')"
261,3,0.67885,"('Sex', 'Income', 'ChildrenFlag')"
262,3,0.6802,"('Sex', 'AgeBracket', 'ChildrenFlag')"
263,3,0.68865,"('Married', 'JobType', 'EducationType')"
264,3,0.6815,"('Married', 'JobType', 'Country')"
265,3,0.7032499999999999,"('Married', 'JobType', 'Income')"
266,3,0.698525,"('Married', 'JobType', 'AgeBracket')"
267,3,0.6855249999999999,"('Married', 'JobType', 'ChildrenFlag')"
268,3,0.6803,"('Married', 'EducationType', 'Country')"
269,3,0.7114,"('Married', 'EducationType', 'Income')"
270,3,0.6909749999999999,"('Married', 'EducationType', 'AgeBracket')"
271,3,0.686375,"('Married', 'EducationType', 'ChildrenFlag')"
272,3,0.70555,"('Married', 'Country', 'Income')"
273,3,0.684675,"('Married', 'Country', 'AgeBracket')"
274,3,0.675775,"('Married', 'Country', 'ChildrenFlag')"
275,3,0.710225,"('Married', 'Income', 'AgeBracket')"
276,3,0.701225,"('Married', 'Income', 'ChildrenFlag')"
277,3,0.706925,"('Married', 'AgeBracket', 'ChildrenFlag')"
278,3,0.6838000000000001,"('JobType', 'EducationType', 'Country')"
279,3,0.7072,"('JobType', 'EducationType', 'Income')"
280,3,0.7015,"('JobType', 'EducationType', 'AgeBracket')"
281,3,0.69035,"('JobType', 'EducationType', 'ChildrenFlag')"
282,3,0.697125,"('JobType', 'Country', 'Income')"
283,3,0.69535,"('JobType', 'Country', 'AgeBracket')"
284,3,0.6890000000000001,"('JobType', 'Country', 'ChildrenFlag')"
285,3,0.7132000000000001,"('JobType', 'Income', 'AgeBracket')"
286,3,0.6937,"('JobType', 'Income', 'ChildrenFlag')"
287,3,0.7018,"('JobType', 'AgeBracket', 'ChildrenFlag')"
288,3,0.699875,"('EducationType', 'Country', 'Income')"
289,3,0.6949,"('EducationType', 'Country', 'AgeBracket')"
290,3,0.67255,"('EducationType', 'Country', 'ChildrenFlag')"
291,3,0.7242999999999999,"('EducationType', 'Income', 'AgeBracket')"
292,3,0.707425,"('EducationType', 'Income', 'ChildrenFlag')"
293,3,0.6991,"('EducationType', 'AgeBracket', 'ChildrenFlag')"
294,3,0.711425,"('Country', 'Income', 'AgeBracket')"
295,3,0.6974750000000001,"('Country', 'Income', 'ChildrenFlag')"
296,3,0.683675,"('Country', 'AgeBracket', 'ChildrenFlag')"
297,3,0.7122999999999999,"('Income', 'AgeBracket', 'ChildrenFlag')"
298,4,0.772625,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode')"
299,4,0.77225,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex')"
300,4,0.77715,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married')"
301,4,0.77245,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType')"
302,4,0.7717,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType')"
303,4,0.772925,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Country')"
304,4,0.7723,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Income')"
305,4,0.77715,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AgeBracket')"
306,4,0.772325,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'ChildrenFlag')"
307,4,0.709625,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Sex')"
308,4,0.7092499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Married')"
309,4,0.7120500000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'JobType')"
310,4,0.713275,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'EducationType')"
311,4,0.70865,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Country')"
312,4,0.709775,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Income')"
313,4,0.71915,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'AgeBracket')"
314,4,0.716825,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'ChildrenFlag')"
315,4,0.713725,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'Married')"
316,4,0.71265,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'JobType')"
317,4,0.713125,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'EducationType')"
318,4,0.70885,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'Country')"
319,4,0.709925,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'Income')"
320,4,0.7208749999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'AgeBracket')"
321,4,0.7163999999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'ChildrenFlag')"
322,4,0.711875,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'JobType')"
323,4,0.7092499999999999,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'EducationType')"
324,4,0.70985,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'Country')"
325,4,0.71835,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'Income')"
326,4,0.717725,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'AgeBracket')"
327,4,0.716825,"('HomeOwnerFlag', 'NumberCarsOwned', 'Married', 'ChildrenFlag')"
328,4,0.710675,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType', 'EducationType')"
329,4,0.709775,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType', 'Country')"
330,4,0.709125,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType', 'Income')"
331,4,0.7171000000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType', 'AgeBracket')"
332,4,0.7168,"('HomeOwnerFlag', 'NumberCarsOwned', 'JobType', 'ChildrenFlag')"
333,4,0.712475,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'Country')"
334,4,0.7139,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'Income')"
335,4,0.729075,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'AgeBracket')"
336,4,0.719025,"('HomeOwnerFlag', 'NumberCarsOwned', 'EducationType', 'ChildrenFlag')"
337,4,0.709125,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'Income')"
338,4,0.71915,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'AgeBracket')"
339,4,0.716825,"('HomeOwnerFlag', 'NumberCarsOwned', 'Country', 'ChildrenFlag')"
340,4,0.7237,"('HomeOwnerFlag', 'NumberCarsOwned', 'Income', 'AgeBracket')"
341,4,0.7181500000000001,"('HomeOwnerFlag', 'NumberCarsOwned', 'Income', 'ChildrenFlag')"
342,4,0.73,"('HomeOwnerFlag', 'NumberCarsOwned', 'AgeBracket', 'ChildrenFlag')"
343,4,0.7755749999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Sex')"
344,4,0.7744500000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Married')"
345,4,0.7724,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'JobType')"
346,4,0.772575,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'EducationType')"
347,4,0.7724500000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Country')"
348,4,0.772275,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'Income')"
349,4,0.777075,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'AgeBracket')"
350,4,0.7724,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'AreaCode', 'ChildrenFlag')"
351,4,0.78165,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Married')"
352,4,0.77535,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'JobType')"
353,4,0.77515,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'EducationType')"
354,4,0.775175,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Country')"
355,4,0.7753749999999999,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'Income')"
356,4,0.77835,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'AgeBracket')"
357,4,0.7721,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Sex', 'ChildrenFlag')"
358,4,0.774775,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'JobType')"
359,4,0.7767000000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'EducationType')"
360,4,0.7751250000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Country')"
361,4,0.77925,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'Income')"
362,4,0.78165,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'AgeBracket')"
363,4,0.772475,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'Married', 'ChildrenFlag')"
364,4,0.77225,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'EducationType')"
365,4,0.772975,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Country')"
366,4,0.7739750000000001,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'Income')"
367,4,0.77715,"('HomeOwnerFlag', 'NumberChildrenAtHome', 'JobType', 'AgeBracket')"
